data+AF8-name,c1,c2,cls+AF8-coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
fri+AF8-c3+AF8-500+AF8-10,0.99440665256278,0.015368982598755,0.814000000868333,0.999543086172345,0.98578740958213,0.030221636116025,0.566772087490686,,0.317842272269934,,0.934,,0.842,,0.997211451097819,0.044679037902308,0.168585055161934,,0.338,,0.338,,0.993376,0.514,0.470272808924095,0.067722784552825,0.312,0.463773837494839,0.254,0.435733550986047,0.003225806451613,0.006118091784385,0.02,0.014,0.7
fri+AF8-c3+AF8-250+AF8-50,0.986616519848809,0.03632022118889,1,1,0.993756320143446,0.012901412304452,0.361647910208954,,0.196402888194013,,0.924,,0,,0.996,0.063245553203368,0.168032911806668,,0.232,,0.252,,0.991136,0.624,0.49834604677578,0.017077189169144,0.476,0.500425521742492,0,0,0.016949152542373,0.098935963916899,0.2,0.168,0.84
fri+AF8-c3+AF8-250+AF8-5,0.988148956306428,0.032239783388955,0.906609837610447,0.941558232931727,0.945933091080806,0.052569937424871,0.470090409885272,,0.437952548496023,,0.964,,0.88,,0.965422598794305,0.05306284943178,0.147683665757024,,0.272,,0.252,,0.965552,0.26,0.385280070651763,0.112476859019941,0.148,0.35581232361816,0.28,0.449899587190538,0.008547008547009,0.016871980305297,0.02,0.012,0.6
fri+AF8-c3+AF8-250+AF8-25,0.99093240356837,0.024777194867581,1,1,0.989266114024776,0.02024174944099,0.429634159806683,,0.289697340915153,,0.952,,0.536,,0.996,0.063245553203368,0.168967155386736,,0.264,,0.264,,0.990208,0.608,0.49433304051749,0.027161176592192,0.416,0.49388225187271,0.06,0.237963245111711,0.008547008547009,0.046234502664825,0.1,0.084,0.84
fri+AF8-c3+AF8-250+AF8-10,0.995378438820226,0.012718600953895,0.946666666928889,0.999775100401606,0.981384877056996,0.030067834425253,0.504778958461147,,0.263640847819326,,0.932,,0.716,,0.996,0.063245553203368,0.163340927698826,,0.312,,0.332,,0.986512,0.548,0.470673309988377,0.06921583881712,0.348,0.477291555462343,0.3,0.459176843377337,0.005882352941176,0.009087883558178,0.04,0.028,0.7
fri+AF8-c3+AF8-100+AF8-50,0.9580420222263,0.1089258698941,1,1,0.987019065269041,0.027454125159889,0.160325338106231,,0.074773582184089,,0.9,,0,,0.99,0.1,0.044043643753358,,0.04,,0.19,,0.9767,0.6,0.496136260433144,0.019474816122781,0.42,0.496044963748858,0,0,0.018867924528302,0.064559465055884,0.5,0.38,0.76
fri+AF8-c3+AF8-100+AF8-5,0.989587521222055,0.028391167192429,0.805307005244648,0.932929292929293,0.960647784876508,0.054317021530089,0.464280815937425,,0.224582690250048,,0.87,,0.64,,0.95000559953417,0.087042076914549,0.145110185258372,,0.27,,0.29,,0.9367,0.34,0.388954872846305,0.125822361018171,0.19,0.394277244403662,0.28,0.451260859854213,0.013157894736842,0.00867341168027,0.05,0.03,0.6
fri+AF8-c3+AF8-100+AF8-25,0.992774453987808,0.01980198019802,1,1,0.986665051298739,0.020143693740428,0.346339019786061,,0.196017418986804,,0.91,,0,,0.99,0.1,0.164301992724416,,0.24,,0.18,,0.9764,0.6,0.492486389249715,0.030241717884909,0.42,0.496044963748858,0.06,0.238683256575942,0.025641025641026,0.092815461274251,0.25,0.2,0.8
fri+AF8-c3+AF8-100+AF8-10,0.970950594454669,0.076923076923077,0.9800000001,0.99979797979798,0.978354334820096,0.032434869793944,0.466245745730198,,0.325055643590962,,0.86,,0.2,,0.99,0.1,0.144518932538797,,0.31,,0.29,,0.9698,0.61,0.482219222721842,0.082117149740966,0.43,0.497569851956243,0.26,0.440844002276808,0.018181818181818,0.045950493049018,0.1,0.07,0.7
fri+AF8-c3+AF8-1000+AF8-50,0.991254007170369,0.023910680762771,1,1,0.995004662731573,0.016391301826525,0.455887685872582,,0.372903087715065,,0.956,,0.726,,0.999,0.031622776601684,0.166521751122954,,0.281,,0.297,,0.997534,0.579,0.496745865368956,0.016541870119164,0.414,0.492794933868893,0.01,0.099548530425667,0.002079002079002,0.023481774755515,0.05,0.044,0.88
fri+AF8-c3+AF8-1000+AF8-5,0.988517390389156,0.031255783186137,0.984820371828526,0.919267267267267,0.964836865693221,0.041943110137999,0.574979427385683,,0.488743457949866,,0.965,,0.941,,0.981460143435685,0.025630658384518,0.16559524895296,,0.346,,0.327,,0.978454,0.193,0.347641483828361,0.121203821072402,0.116,0.320385153598987,0.279,0.448731947113597,0.002645502645503,0.00742433045048,0.005,0.003,0.6
fri+AF8-c3+AF8-1000+AF8-25,0.990604955873816,0.025658541593451,1,1,0.991698692645022,0.025792735187933,0.505243135050036,,0.448788525065643,,0.971,,0.864,,0.999,0.031622776601684,0.16363918274394,,0.307,,0.279,,0.997315,0.598,0.493871524090839,0.02884779403834,0.427,0.494889801790172,0.153,0.360167628640777,0.002283105022831,0.024580177264703,0.025,0.021,0.84
fri+AF8-c3+AF8-1000+AF8-10,0.989587521222055,0.028391167192429,0.69496666799415,0.999547547547548,0.984295712731995,0.032841649491772,0.574461810006826,,0.44067185769118,,0.97,,0.929,,0.997863353606673,0.031566298062384,0.172438981840382,,0.326,,0.315,,0.995797,0.449,0.462629888473742,0.064859675413633,0.266,0.44208533049564,0.279,0.448731947113597,0.001626016260163,0.003260159200524,0.01,0.007,0.7
fri+AF8-c2+AF8-500+AF8-50,0.976500468757824,0.062766369624177,1,1,0.989489320826853,0.033844414163669,0.329156394621724,,0.515047164801894,,0.974,,0.506,,0.998,0.044721359549996,0.160430340527058,,0.232,,0.204,,0.994768,0.586,0.497498602032433,0.017048036807986,0.43,0.495571571384729,0.002,0.044721359549996,0.005434782608696,0.045704994728387,0.1,0.088,0.88
fri+AF8-c2+AF8-500+AF8-5,0.973242407434914,0.071106721807296,0.889096124057123,0.97402004008016,0.939439737099945,0.056055375548261,0.450630257115514,,0.696995931495577,,0.956,,0.906,,0.979676097387886,0.039876298988941,0.163828385209802,,0.276,,0.24,,0.975356,0.232,0.375700526973358,0.102034131411376,0.114,0.318129553524427,0.242,0.428723229151896,0.004081632653061,0.008732445469678,0.01,0.008,0.8
fri+AF8-c2+AF8-500+AF8-25,0.966078097595225,0.089152500917207,1,1,0.990471616725182,0.021059235619873,0.554648355646365,,0.671515745251209,,0.98,,0.774,,0.998,0.044721359549996,0.164195030594194,,0.312,,0.258,,0.994516,0.558,0.492441756424642,0.027863134873453,0.402,0.490792986411809,0.104,0.305566263653182,0.004347826086957,0.034158900066729,0.05,0.044,0.88
fri+AF8-c2+AF8-500+AF8-10,0.984990009845157,0.040629506552135,0.922666667048889,0.999839679358717,0.961562201222741,0.059506705139465,0.467456610842023,,0.726651294909123,,0.986,,0.914,,0.997174085653749,0.044676685424825,0.19420890310313,,0.214,,0.23,,0.99074,0.446,0.467048391120865,0.06975894452509,0.288,0.45328460581376,0.234,0.423796184990882,0.003215434083601,0.007015321002105,0.02,0.016,0.8
fri+AF8-c2+AF8-250+AF8-50,0.993341812188054,0.01826368190754,1,1,0.988359310314731,0.019978282956807,0.259711133684535,,0.397496236975652,,0.956,,0,,0.996,0.063245553203368,0.157727125070644,,0.168,,0.12,,0.991008,0.624,0.499000433885602,0.018137745068165,0.464,0.499702722871289,0.004,0.063245553203368,0.012658227848101,0.076501531085055,0.2,0.172,0.86
fri+AF8-c2+AF8-250+AF8-5,0.989587521222055,0.028391167192429,0.774156049334012,0.978698795180723,0.923222430503703,0.070023508041714,0.406426383507038,,0.734863124681846,,0.972,,0.924,,0.972837719956743,0.057230339768446,0.167657325003209,,0.24,,0.236,,0.962592,0.296,0.3893258359959,0.122919217346649,0.192,0.394663193298512,0.168,0.374616269531357,0.010526315789474,0.022499570731254,0.02,0.016,0.8
fri+AF8-c2+AF8-250+AF8-25,0.99093240356837,0.024777194867581,1,1,0.984021900602401,0.033355674183394,0.377742490024223,,0.448072896548589,,0.948,,0.456,,0.996,0.063245553203368,0.169329856950606,,0.232,,0.228,,0.990304,0.616,0.49591640335842,0.025765560740743,0.444,0.497850802637444,0.1,0.300601806021076,0.008064516129032,0.039208374320254,0.1,0.088,0.88
fri+AF8-c2+AF8-250+AF8-10,0.945953476068912,0.13777486443001,0.97600000012,0.999903614457831,0.936381282477784,0.092484784869802,0.33988191401035,,0.618515978092264,,0.964,,0.804,,0.996,0.063245553203368,0.157214580363981,,0.18,,0.16,,0.976848,0.396,0.454251619667415,0.0699047759444,0.212,0.409544756565778,0.156,0.363583238178463,0.007518796992481,0.030018328114408,0.04,0.032,0.8
fri+AF8-c2+AF8-100+AF8-50,0.981453895033654,0.049921996879875,1,1,0.976345960816203,0.059312139855415,0.108037297362701,,0.094619957395042,,0.82,,0,,0.99,0.1,0.008494277037678,,0.01,,0.13,,0.9746,0.57,0.494213373464253,0.018356776156672,0.38,0.487831731214563,0,0,0.011111111111111,0.006078964364127,0.5,0.38,0.76
fri+AF8-c2+AF8-100+AF8-5,0.970950594454669,0.076923076923077,0.594325397910709,0.98,0.93099441333509,0.067644568063695,0.509642898758511,,0.553713646613688,,0.93,,0.74,,0.968288285160522,0.095316416924329,0.194190827712013,,0.19,,0.22,,0.9593,0.31,0.426346212391585,0.104891282245383,0.21,0.409360180740332,0.3,0.460566186471838,0.017857142857143,0.025634797778466,0.05,0.04,0.8
fri+AF8-c2+AF8-100+AF8-25,0.98581503717892,0.038446449588074,1,1,0.969632080494027,0.076466905552627,0.254645531518333,,0.31106949430817,,0.92,,0,,0.99,0.1,0.155849287148774,,0.17,,0.1,,0.9759,0.56,0.495973535646505,0.031107369775923,0.47,0.501613558046592,0.05,0.21904291355759,0.018867924528302,0.063174373375435,0.25,0.21,0.84
fri+AF8-c2+AF8-100+AF8-10,0.992774453987808,0.01980198019802,1,1,0.943470986419723,0.075240797941651,0.294713656113756,,0.410113873280229,,0.93,,0.55,,0.99,0.1,0.148813717766955,,0.2,,0.15,,0.9705,0.61,0.478926557770672,0.072671936855347,0.39,0.490207130000197,0.16,0.368452949177471,0.016393442622951,0.037816785818172,0.1,0.08,0.8
fri+AF8-c2+AF8-1000+AF8-50,0.980510717879657,0.052383104033904,1,1,0.991855896589806,0.026358346055118,0.399654217273596,,0.654763239365471,,0.986,,0.779,,0.999,0.031622776601684,0.156682428064625,,0.263,,0.217,,0.997415,0.562,0.497661571178632,0.017118676514393,0.432,0.495602281695335,0.015,0.121613279660528,0.002169197396963,0.024544936722311,0.05,0.045,0.9
fri+AF8-c2+AF8-1000+AF8-5,0.979543819529463,0.054898543508029,0.940381985633556,0.974484484484484,0.918536497971347,0.068052858377246,0.413006103851685,,0.755336282410086,,0.982,,0.965,,0.985596130729377,0.028165970104129,0.177327287353046,,0.22,,0.232,,0.981571,0.185,0.362860864396823,0.106060930777632,0.106,0.307991653878573,0.21,0.407512044074854,0.002309468822171,0.006654595178199,0.005,0.004,0.8
fri+AF8-c2+AF8-1000+AF8-25,0.988517390389156,0.031255783186137,1,1,0.986071501470987,0.033738987295469,0.438376137011126,,0.778190057207257,,0.99,,0.884,,0.999,0.031622776601684,0.167223332060602,,0.269,,0.222,,0.997117,0.525,0.490838705250643,0.027867391463732,0.386,0.487074164005074,0.143,0.350248017372938,0.002283105022831,0.02551927054765,0.025,0.022,0.88
fri+AF8-c2+AF8-1000+AF8-10,0.981453895033654,0.049921996879875,0.90200000048,0.999895895895896,0.966448167016969,0.048492129695628,0.447600990359443,,0.865764611765811,,0.991,,0.96,,0.998604570449831,0.031607781133745,0.175561246462253,,0.249,,0.262,,0.994517,0.405,0.457656107051191,0.064143501529277,0.247,0.431482534034898,0.242,0.428508599236491,0.001669449081803,0.007407461541262,0.01,0.008,0.8
fri+AF8-c1+AF8-500+AF8-50,0.998337376521882,0.004597407572952,1,1,0.994378795536376,0.012216334403425,0.464750044261032,,0.575020462649733,,0.97,,0.496,,0.998,0.044721359549996,0.174127745626822,,0.28,,0.272,,0.995508,0.632,0.498294834896023,0.015275661120053,0.434,0.496121227670305,0.008,0.089173447884531,0.004950495049505,0.04080688075762,0.1,0.09,0.9
fri+AF8-c1+AF8-500+AF8-5,0.996661913732039,0.009205434072847,0.816473556533283,0.985338677354709,0.953476134605947,0.040108209805161,0.553265556819748,,0.94510370174841,,0.98,,0.95,,0.983563546769298,0.041633035253796,0.1823225820297,,0.294,,0.214,,0.986212,0.318,0.398536199320353,0.105091397751912,0.172,0.37775839210481,0.266,0.442306760677567,0.003861003861004,0.008049025204352,0.01,0.008,0.8
fri+AF8-c1+AF8-500+AF8-25,0.996661913732039,0.009205434072847,1,1,0.990209976667673,0.030638196434983,0.474719155995076,,0.794693512430885,,0.982,,0.808,,0.998,0.044721359549996,0.170482211074235,,0.286,,0.284,,0.994616,0.56,0.493359306815197,0.029461473945038,0.394,0.489124201987532,0.084,0.277665619752942,0.004901960784314,0.037822637630375,0.05,0.046,0.92
fri+AF8-c1+AF8-500+AF8-10,0.993341812188054,0.01826368190754,0.97200000014,0.999943887775551,0.977735178700311,0.039380264409009,0.511929672483362,,0.851618220251041,,0.988,,0.93,,0.998,0.044721359549996,0.16886728404182,,0.33,,0.296,,0.992288,0.492,0.466346064324139,0.060085542813239,0.306,0.461291208628906,0.25,0.433446365197594,0.003164556962025,0.00667319752442,0.02,0.018,0.9
fri+AF8-c1+AF8-250+AF8-50,0.993341812188054,0.01826368190754,1,1,0.989805610688283,0.02158292224981,0.279450555933355,,0.379874113015453,,0.944,,0,,0.996,0.063245553203368,0.159682475345409,,0.192,,0.156,,0.98992,0.552,0.496514617481044,0.018569582942667,0.38,0.486360138928917,0,0,0.021739130434783,0.115009262386916,0.2,0.176,0.88
fri+AF8-c1+AF8-250+AF8-5,0.998337376521882,0.004597407572952,0.629971740047226,0.984706827309237,0.950085463542268,0.034995759762796,0.50587048932624,,0.807852858219554,,0.94,,0.852,,0.981372227077726,0.06056134726943,0.166968483862958,,0.304,,0.248,,0.970752,0.284,0.380686177178282,0.108334298832535,0.16,0.36734147470187,0.22,0.415077289943097,0.006172839506173,0.007245114221728,0.02,0.016,0.8
fri+AF8-c1+AF8-250+AF8-25,0.984990009845157,0.040629506552135,1,1,0.990547977490918,0.013944305942834,0.514676224962187,,0.591100225172035,,0.92,,0.552,,0.996,0.063245553203368,0.170122711066609,,0.324,,0.296,,0.990608,0.612,0.496783981162932,0.027498525318372,0.428,0.4957814002029,0.104,0.305872903232253,0.008547008547009,0.041215684938377,0.1,0.088,0.88
fri+AF8-c1+AF8-250+AF8-10,0.989587521222055,0.028391167192429,0.98400000008,0.999935742971888,0.965972353309718,0.044394892973349,0.456981297827078,,0.823216256921904,,0.96,,0.808,,0.996,0.063245553203368,0.168370562292326,,0.272,,0.252,,0.985648,0.492,0.469702892166176,0.06093670644872,0.292,0.455594408504144,0.232,0.422955749771841,0.007575757575758,0.017072866384918,0.04,0.036,0.9
fri+AF8-c1+AF8-100+AF8-50,0.989587521222055,0.028391167192429,1,1,0.988127490906778,0.020769128283937,0.153917993104015,,0.088775760867825,,0.85,,0,,0.99,0.1,0.118356719654197,,0.08,,0.15,,0.9782,0.58,0.496961014846152,0.015878414988182,0.43,0.497569851956243,0,0,0.021276595744681,0.077308445493884,0.5,0.39,0.78
fri+AF8-c1+AF8-100+AF8-5,0.992774453987808,0.01980198019802,0.550476192119648,0.988282828282828,0.946293983339771,0.019384078907035,0.466212537006487,,0.864047647892091,,0.96,,0.85,,0.969324707781305,0.095658411888068,0.1626442584069,,0.31,,0.27,,0.9544,0.42,0.428928848129609,0.122136720284967,0.27,0.446196043338474,0.21,0.409360180740332,0.015151515151515,0.015114173098064,0.05,0.04,0.8
fri+AF8-c1+AF8-100+AF8-25,0.99740158856774,0.007174172977282,1,1,0.975893931811094,0.025978645545184,0.220586758863554,,0.23962486183626,,0.89,,0,,0.99,0.1,0.154888608955915,,0.15,,0.09,,0.9728,0.56,0.491630089208773,0.026803992642381,0.36,0.482418151324422,0.04,0.196946385566932,0.025,0.078086080049109,0.25,0.21,0.84
fri+AF8-c1+AF8-100+AF8-10,0.99740158856774,0.007174172977282,0.9800000001,0.99979797979798,0.964427907564941,0.039792635798396,0.468480906449029,,0.425726615220966,,0.9,,0.41,,0.99,0.1,0.175021207922998,,0.24,,0.25,,0.9719,0.53,0.483526816645348,0.068939936364463,0.38,0.487831731214563,0.2,0.402015126103685,0.015384615384615,0.023390497741933,0.1,0.09,0.9
fri+AF8-c1+AF8-1000+AF8-50,0.993616753453614,0.017517217862963,1,1,0.994678932559099,0.016003107344783,0.477616054368141,,0.7490078943484,,0.987,,0.748,,0.999,0.031622776601684,0.164585706113195,,0.291,,0.256,,0.99754,0.59,0.497759041222853,0.016722374299082,0.431,0.495463908357092,0.009,0.094487713105609,0.004081632653061,0.04607292719455,0.05,0.046,0.92
fri+AF8-c1+AF8-1000+AF8-5,0.994658317822781,0.014683401562047,0.907295321218453,0.985245245245245,0.966544659080501,0.025510365212339,0.613674020020901,,0.809486098185577,,0.949,,0.924,,0.987466835734087,0.029047608456475,0.163784585443457,,0.366,,0.328,,0.988809,0.228,0.374688868942344,0.113272439459545,0.129,0.33536766610911,0.269,0.443661848524116,0.002020202020202,0.004500067021498,0.005,0.004,0.8
fri+AF8-c1+AF8-1000+AF8-25,0.993885872489772,0.016785923939774,1,1,0.991210333865613,0.02034425811687,0.520855974138761,,0.744116305588105,,0.951,,0.841,,0.999,0.031622776601684,0.164003548214059,,0.319,,0.285,,0.997379,0.582,0.494748837660383,0.0269908191471,0.403,0.490746198998863,0.117,0.321581116383432,0.002320185614849,0.022321739032921,0.025,0.023,0.92
fri+AF8-c1+AF8-1000+AF8-10,0.988148956306428,0.032239783388955,0.909333333781111,0.999905905905906,0.975418664565292,0.033113379496538,0.510766601779201,,0.848500296065772,,0.995,,0.96,,0.999,0.031622776601684,0.161856797902264,,0.3,,0.268,,0.995918,0.461,0.465626403204669,0.062862844009785,0.289,0.453524734369235,0.245,0.430302405478008,0.001692047377327,0.005278024897449,0.01,0.009,0.9
fri+AF8-c0+AF8-500+AF8-50,0.999584463931399,0.001151336829986,1,1,0.987421413708295,0.038003559013266,0.163156658129363,,0.618459061167449,,0.946,,0.348,,0.998,0.044721359549996,0.101779931886806,,0.128,,0.092,,0.994768,0.542,0.495510001050117,0.014615948927152,0.392,0.488685611875886,0.006,0.07730428127735,0.006535947712418,0.054970808777764,0.1,0.092,0.92
fri+AF8-c0+AF8-500+AF8-5,0.999988458408895,3.19994880082497E+AC0-05,0.569176191626863,0.996160320641283,0.907012486798237,0.09810207810268,0.216003626644954,,0.854743485073298,,0.94,,0.858,,0.990546479963503,0.043754541234904,0.122215126134639,,0.164,,0.144,,0.977972,0.328,0.40019737275327,0.10984336608605,0.188,0.391103469490741,0.154,0.361310240901584,0.00398406374502,0.010762887392327,0.01,0.01,1
fri+AF8-c0+AF8-500+AF8-25,0.99971144175281,0.000799680127949,1,1,0.981973458215388,0.045277662547316,0.22433266324468,,0.785227095814633,,0.96,,0.718,,0.998,0.044721359549996,0.12502030941201,,0.158,,0.162,,0.994432,0.57,0.49280687255082,0.028110295990998,0.39,0.488238418712635,0.056,0.230151992995411,0.004115226337449,0.032074601423195,0.05,0.048,0.96
fri+AF8-c0+AF8-500+AF8-10,0.999064931577611,0.00258864511593,0.99200000004,0.999983967935872,0.95021646187761,0.074347388842812,0.203113685136882,,0.868365185175821,,0.96,,0.86,,0.998,0.044721359549996,0.105347445554883,,0.148,,0.12,,0.99072,0.374,0.46520645973931,0.05826318460402,0.25,0.433446365197594,0.134,0.340993479565537,0.003636363636364,0.01483481262304,0.02,0.02,1
fri+AF8-c0+AF8-250+AF8-50,0.997043340210421,0.0081585824463,1,1,0.987338557830433,0.035540601347767,0.157593340804863,,0.446705096991942,,0.96,,0,,0.996,0.063245553203368,0.096573659035079,,0.08,,0.092,,0.990224,0.552,0.49646800886711,0.017108253734273,0.412,0.493182436490444,0,0,0.009259259259259,0.053494408891245,0.2,0.176,0.88
fri+AF8-c0+AF8-250+AF8-5,1,0,0.597333334851333,0.996722891566265,0.917575007818582,0.051187547262589,0.253411710021693,,0.876885933348667,,0.952,,0.864,,0.990898840508555,0.062712841570949,0.127404128980628,,0.168,,0.148,,0.97512,0.34,0.409970799361935,0.102995009744977,0.176,0.38158410043241,0.128,0.334759999145824,0.005952380952381,0.010124855006759,0.02,0.02,1
fri+AF8-c0+AF8-250+AF8-25,0.999953833266239,0.000127991808524,1,1,0.97657006972083,0.042257908008828,0.19930458963378,,0.599803839424573,,0.912,,0.468,,0.996,0.063245553203368,0.119524587492473,,0.136,,0.112,,0.989248,0.548,0.493967591966637,0.027269402766048,0.38,0.486360138928917,0.048,0.214195046796814,0.009615384615385,0.054139752222599,0.1,0.092,0.92
fri+AF8-c0+AF8-250+AF8-10,1,0,0.99200000004,0.999967871485944,0.950737775681412,0.080336122151069,0.218474294624776,,0.846569321684967,,0.96,,0.824,,0.996,0.063245553203368,0.114769411464759,,0.176,,0.124,,0.985312,0.416,0.467141241956077,0.057547752810433,0.296,0.457406693801191,0.14,0.347683094407171,0.007407407407407,0.020735828210769,0.04,0.04,1
fri+AF8-c0+AF8-100+AF8-50,0.99971144175281,0.000799680127949,1,1,0.982950499163944,0.037144692694936,0.095323032128873,,0.133190349962662,,0.86,,0,,0.99,0.1,0,,0,,0.06,,0.9761,0.54,0.494844332864789,0.015060514911517,0.37,0.48523658709391,0,0,0.024390243902439,0.092142519514278,0.5,0.39,0.78
fri+AF8-c0+AF8-100+AF8-5,0.995378438820226,0.012718600953895,0.700000001366667,0.996161616161616,0.902610832486253,0.06988451006768,0.211874704747575,,0.513051036416491,,0.82,,0.48,,0.982706953118953,0.098989595053513,0.092160274573406,,0.14,,0.19,,0.9395,0.28,0.392479272606484,0.09052304227952,0.14,0.348735088019777,0.08,0.272659924344291,0.015384615384615,0.026462055562926,0.05,0.05,1
fri+AF8-c0+AF8-100+AF8-25,1,0,1,1,0.974724459465157,0.053986251300731,0.137419305600976,,0.293188401129299,,0.84,,0,,0.99,0.1,0.067633565098366,,0.06,,0.16,,0.9752,0.59,0.48935320596548,0.025567361709676,0.35,0.479372485441102,0,0,0.02,0.070710678118655,0.25,0.22,0.88
fri+AF8-c0+AF8-100+AF8-10,0.992774453987808,0.01980198019802,1,1,0.950306888554928,0.059735281559468,0.163743319808934,,0.544094404947058,,0.87,,0.4,,0.99,0.1,0.086494048495114,,0.14,,0.13,,0.9702,0.48,0.473206473100749,0.059781216783232,0.29,0.456048021572069,0.14,0.348735088019777,0.017543859649123,0.042981752845763,0.1,0.1,1
fri+AF8-c0+AF8-1000+AF8-50,0.99971144175281,0.000799680127949,1,1,0.989154125551242,0.037470979475059,0.209373832524868,,0.792017724015403,,0.982,,0.767,,0.999,0.031622776601684,0.121289510855187,,0.148,,0.128,,0.997229,0.528,0.494842087086414,0.015806581785412,0.363,0.481105458774334,0.005,0.07056897321047,0.002178649237473,0.025018305558503,0.05,0.047,0.94
fri+AF8-c0+AF8-1000+AF8-5,0.999974031333451,7.19974080932717E+AC0-05,0.663860913209104,0.995671671671672,0.905178066538627,0.071109541613548,0.208517066240383,,0.939315434419287,,0.971,,0.925,,0.992643518138114,0.030770586663555,0.107870202267131,,0.151,,0.13,,0.984018,0.236,0.382334928596915,0.10959470133588,0.143,0.350248017372938,0.145,0.352277020396022,0.002427184466019,0.010642477385468,0.005,0.005,1
fri+AF8-c0+AF8-1000+AF8-25,0.999974031333451,7.19974080932717E+AC0-05,1,1,0.981127942775228,0.048366427727217,0.219490340250481,,0.88641960225799,,0.974,,0.864,,0.999,0.031622776601684,0.115439516438786,,0.161,,0.155,,0.996883,0.496,0.489919665501708,0.026607163678016,0.341,0.474282557073253,0.093,0.290577761426155,0.002262443438914,0.024743745931519,0.025,0.024,0.96
fri+AF8-c0+AF8-1000+AF8-10,0.999766270781044,0.000647790116002,0.98200000009,0.999981981981982,0.954524628271128,0.070603062764421,0.213976098289539,,0.899843025170146,,0.958,,0.908,,0.999,0.031622776601684,0.110822104052068,,0.155,,0.142,,0.995153,0.424,0.466904016545386,0.05928132921484,0.268,0.443139224592421,0.173,0.37843653921657,0.001655629139073,0.004942852665467,0.01,0.01,1
flags,0.939030248885815,0.153831060531737,0.914776632634822,0.998931680999947,0.983837838827433,0.033722013295943,0.237102060421998,,0,,0.788659793814433,,0.701030927835051,,0.989836772367195,0.07125672436198,0.12355175487775,,0.170103092783505,,0.195876288659794,,0.983101286002763,0.515463917525773,0.45469815511318,0.124263708973644,0.345360824742268,0.476716015344946,0.103092783505155,0.304866779109576,0.038461538461539,0.169832529398015,0.144329896907216,0.005154639175258,0.035714285714286
fertility,0.529360865287364,0.732251521298174,0.761666667506944,0.994747474747475,0.987425770786484,0.012225393720897,0.443955207852507,,0.383829787234043,,0.98,,0.95,,0.98008629914712,0.098490857486501,0.107127363749681,,0.12,,0.12,,0.8987,0.27,0.368959375796346,0.171973193029679,0.17,0.377525168068637,0.16,0.368452949177471,0.017857142857143,0.052213348544541,0.09,0.06,0.666666666666667
eye+AF8-movements,0.988192354450071,0.018185043316338,0.934207557761507,0.996082457054036,0.986375403243016,0.017773896883469,0.557864898499672,0.246085312042583,0.008833100312951,0.006882962140616,1.49656415031071,0.14172250664224,0.975414553411219,0.007917565144062,0.997246855340322,0.00915800062673,0.162347610403332,0.01454308865338,0.303385864643433,0.100013777424459,0.302639798430051,0.090413853873951,0.999762308294746,0.599853694220922,0.454979165583804,0.103637626714086,0.363478419897586,0.481022885200498,0.532278712509144,0.498979811019132,0.000613496932515,0.017442319243704,0.002468910021946,0.000182882223848,0.074074074074074
ecoli,0.983966799707185,0.043329058199591,0.888273285964508,0.905561478322672,0.783466349889281,0.200841357709934,0.065688968083939,,0,,0.488095238095238,,0.223214285714286,,0.96859206959186,0.044672943526486,0.030548250003864,,0.029761904761905,,0.026785714285714,,0.90046591553288,0.080357142857143,0.299485066587246,0.116740530384876,0.053571428571429,0.225505828006326,0.044642857142857,0.206826462284366,0.033333333333333,0.121945938146702,0.020833333333333,0.014880952380952,0.714285714285714
disclosure+AF8-z,0.99809639214358,0.005261720527993,0.962200562990295,0.953448725038964,0.992881758122099,0.003256070680288,0.914665310219,,0.63547642571869,,0.986404833836858,,0.968277945619335,,0.980351458176628,0.033559053115017,0.174584138270993,,0.430513595166163,,0.416918429003021,,0.996935497120326,0.705438066465257,0.491527493502886,0.136871371373591,0.474320241691843,0.499717687483851,0.448640483383686,0.497731277155422,0.002481389578164,0.009917678931447,0.004531722054381,0.003021148036254,0.666666666666667
disclosure+AF8-x+AF8-tampered,0.999894653743029,0.000292032087026,0.953581846637983,0.960875904401918,0.996040809862963,0.001232847606224,0.955081710446925,,0.567687997530251,,0.986404833836858,,0.969788519637462,,0.980431380339683,0.03360578980082,0.172456687648174,,0.45619335347432,,0.400302114803625,,0.996835096430299,0.697885196374622,0.494565509238205,0.134058106882858,0.484894259818731,0.500149663830976,0.441087613293051,0.496892639192974,0.00250626566416,0.006758735302335,0.004531722054381,0.004531722054381,1
disclosure+AF8-x+AF8-noise,0.999973663916546,7.30160178890049E+AC0-05,0.95826735681006,0.957461687180917,0.995229587166191,0.002510793560115,0.946313964887744,,0.59222250042264,,0.990936555891239,,0.978851963746224,,0.980000536989265,0.033350797173988,0.173095349281776,,0.441087613293051,,0.40785498489426,,0.996848787433485,0.717522658610272,0.498019346118435,0.129682479837599,0.483383685800604,0.500101684885308,0.459214501510574,0.498710578755616,0.002923976608187,0.007892355708771,0.004531722054381,0.004531722054381,1
